card_id	doc_id	doc_types	authors_id	addresse_id	persons_id	key_words	date
891226	765542	Письмо	444258	761119	\N	\N	1972-11-09 17:00:00
891227	765543	Письмо	444258	443898	440227,443555,441713,442990,440099	\N	1972-11-13 17:00:00
891228	765544	Письмо	444258	440248	\N	\N	1972-11-14 17:00:00
891229	765545	Телеграмма	444258	443142	\N	\N	1972-11-15 17:00:00
891230	765546	Телеграмма	444258	441729	\N	\N	1972-11-16 17:00:00
891231	765547	Письмо	444258	442187	\N	\N	1972-11-16 17:00:00
891232	765548	Письмо	444258	440099	440227,441713,443898	\N	1972-11-16 17:00:00
891233	765549	Письмо	444258	442201	443128,444230,444234	\N	1972-11-17 17:00:00
891234	765550	Письмо	444258	440155	\N	\N	1972-11-17 17:00:00
891235	765551	Письмо	444258	442080	\N	\N	1972-11-18 17:00:00
891236	765552	Письмо	444258	442213	\N	\N	1972-11-18 17:00:00
891237	765553	Письмо	444258	442218	\N	\N	1972-11-18 17:00:00
891238	765554	Письмо	444258	441858	\N	\N	1972-11-18 17:00:00
891239	765555	Письмо	444258	\N	\N	\N	1972-11-19 17:00:00
891240	765556	Письмо	444258	442170	\N	\N	1972-11-27 17:00:00
891241	765557	Письмо	444258	440783	\N	\N	1972-12-11 17:00:00
891242	765558	Письмо	444258	444158	443532	\N	1972-12-12 17:00:00
891243	765559	Письмо	444258	\N	\N	\N	1972-12-18 17:00:00
891244	765560	Телеграмма	440230	444258	\N	\N	1975-12-22 17:00:00
891245	765561	Письмо	441465	441713	442012	\N	1975-12-22 17:00:00
891246	765562	Телефонограмма	441035	444258	\N	\N	1975-12-22 17:00:00
891247	765563	Письмо	440658	444258	\N	\N	1975-11-16 17:00:00
891248	765564	Письмо	440022	444258	\N	\N	1975-12-21 17:00:00
891249	765565	Письмо	440690	444258	\N	\N	1975-11-14 17:00:00
891250	765566	Письмо	\N	444258	\N	\N	1975-12-21 17:00:00
891251	765567	Письмо	440661	444258	\N	\N	1975-09-23 17:00:00
891252	765568	Телеграмма	440279	444258	441311	\N	1975-09-29 17:00:00
891253	765569	Письмо	440986	444234	\N	\N	1975-09-01 17:00:00
891254	765570	Письмо	442895,441775	444258	\N	\N	1975-09-17 17:00:00
891255	765571	Телеграмма	442990	444258	\N	\N	1975-09-26 17:00:00
891256	765572	Письмо	440260	444258	\N	\N	1975-09-18 17:00:00
891257	765573	Письмо	443764	444258	\N	\N	1975-09-19 17:00:00
891258	765574	Письмо	\N	444258	442131,443740,440078,444234	\N	1975-09-22 17:00:00
891259	765575	Письмо	440186	444258	\N	\N	1975-09-18 17:00:00
891260	765576	Письмо	442820	444258	\N	\N	1975-09-18 17:00:00
891261	765577	Письмо	440842	444258	\N	\N	1975-08-07 17:00:00
891262	765578	Письмо	440217	444258	\N	\N	1975-09-10 17:00:00
891263	765579	Письмо	443735	444258	443782	\N	1975-09-10 17:00:00
891264	765580	Телеграмма	444321	444258	\N	\N	1975-09-10 17:00:00
891265	765581	Телеграмма	442543	444258	\N	\N	1975-12-15 17:00:00
891266	765582	Письмо	\N	444258	\N	\N	1975-12-08 17:00:00
891267	765583	Письмо	443958	444258	443782	\N	1975-11-15 17:00:00
891268	765584	Письмо	442129	444258	444234	\N	1975-10-29 17:00:00
891269	765585	Телеграмма	442543	444258,444238	761127	\N	1975-11-15 17:00:00
891270	765586	Письмо	441073	444258	440386	\N	1975-11-05 17:00:00
891271	765587	Телеграмма	440991	442990	442877	\N	1975-11-05 17:00:00
891272	765588	Письмо	440991	444258	761130,440095,442990	\N	1975-10-30 17:00:00
891273	765589	Письмо на бланке	441325	444258	\N	\N	1975-10-30 17:00:00
891274	765590	Письмо	440881	444258	\N	\N	1975-10-23 17:00:00
891275	765591	Письмо	441182	\N	761131	\N	1975-10-22 17:00:00
891276	765592	Письмо	\N	444258	441035	\N	1975-10-27 17:00:00
891277	765593	Письмо	440034	444258	\N	\N	1975-10-19 17:00:00
891278	765594	Телеграмма	\N	441935	\N	\N	1975-10-24 17:00:00
891279	765595	Письмо	441700	444258	\N	\N	1975-09-03 17:00:00
891280	765596	Письмо	443735	444258	444237,440125	\N	1975-09-08 17:00:00
891281	765597	Письмо	440270	443749	\N	\N	1975-08-05 17:00:00
891282	765598	Письмо	444309	444258	\N	\N	1975-08-18 17:00:00
891283	765599	Письмо	\N	444258	\N	\N	1975-08-19 17:00:00
891284	765600	Письмо	443735	444258	\N	\N	1975-07-28 17:00:00
891285	765601	Письмо	440230	444258	444237	\N	1975-08-06 17:00:00
891286	765602	Письмо	761128	444258	761129,441762	\N	1975-08-20 17:00:00
891287	765603	Письмо	\N	444258	\N	\N	1975-08-20 17:00:00
891288	765604	Письмо	442990	444258	\N	\N	1975-08-08 17:00:00
891289	765605	Письмо	444258	442990	444230	\N	1975-07-24 17:00:00
891290	765606	Письмо	442129	444258	\N	\N	1975-08-20 17:00:00
891291	765607	Письмо	441712	444258	\N	\N	1975-07-25 17:00:00
891292	765608	Письмо	440260	444258	\N	\N	1975-06-10 17:00:00
891293	765609	Письмо	761644	444258	\N	\N	1975-06-23 17:00:00
891294	765610	Письмо	444319	444258	\N	\N	1975-06-23 17:00:00
891295	765611	Письмо	440534	444258	440653	\N	1975-06-26 17:00:00
891296	765612	Письмо	440660	444258	442551	\N	1975-06-30 17:00:00
891297	765613	Письмо	441155	444258	\N	\N	1975-06-30 17:00:00
891298	765614	Письмо	440774	444258	\N	\N	1975-07-10 17:00:00
891299	765615	Письмо	443646	444258	444237,440653,440788,443783,440182,761132,440738,440175,444219,761163,440101,440108,443782,440751,440218,440440,442139	\N	1975-07-21 17:00:00
891300	765616	Телеграмма	443981	444258	442990,443303	\N	1975-07-17 17:00:00
891301	765617	Телеграмма	440130	444258	442339	\N	1975-06-23 17:00:00
891302	765618	Письмо	\N	444258	440290	\N	1975-06-10 17:00:00
891303	765619	Письмо	440283	444258	\N	\N	1975-05-29 17:00:00
891304	765620	Письмо	441311	444258	\N	\N	1975-10-18 17:00:00
891305	765621	Письмо	444025	444258	\N	\N	1975-10-17 17:00:00
891306	765622	Телеграмма	442543	444258	\N	\N	1975-10-16 17:00:00
891307	765623	Телеграмма	442540	444258	\N	\N	1975-10-13 17:00:00
891308	765624	Письмо	\N	444258	440038	\N	1975-10-13 17:00:00
891309	765625	Письмо	440361	444258	440755,444211	АЛГОЛ 68	1975-09-25 17:00:00
891310	765626	Письмо	440273	444258	\N	\N	1975-08-27 17:00:00
891311	765627	Письмо	444256	444258	440257,444209	\N	1975-09-30 17:00:00
891312	765628	Телеграмма	441775	444258	\N	\N	1975-10-03 17:00:00
891313	765629	Письмо	440186	444258	\N	\N	1975-09-29 17:00:00
891314	765630	Письмо	\N	444258	442766,442827,440200	\N	1975-09-29 17:00:00
891315	765631	Письмо	440690	444258	\N	\N	1975-05-28 17:00:00
891316	765632	Письмо	441581	444258	\N	\N	1975-05-28 17:00:00
891317	765633	Письмо	441309	444258	443776,444222,441237	\N	1975-05-30 17:00:00
891318	765634	Письмо	761645	\N	440196	\N	\N
891319	765635	Письмо	442990	440305	440196	\N	1975-04-18 17:00:00
891320	765636	Письмо	440260	444258	\N	\N	1975-05-27 17:00:00
891321	765637	Письмо	440313	444258	\N	\N	1975-05-08 17:00:00
891322	765638	Письмо	440441	444258	\N	\N	1975-05-16 17:00:00
891323	765639	Письмо	441465	444258	441713,440263,761644	\N	1975-03-29 17:00:00
891324	765640	Письмо	\N	444258	\N	\N	1975-05-04 17:00:00
891325	765641	Письмо	442129	444258	\N	\N	1975-05-04 17:00:00
891326	765642	Письмо	440534	444258	\N	\N	1975-04-02 17:00:00
891327	765643	Письмо	440661	444258	440352,444221	\N	1975-04-09 17:00:00
891328	765644	Письмо	440230	444258	444319,444271,442303	\N	1975-04-22 17:00:00
891329	765645	Письмо	440179	440025	444258	\N	1975-04-15 17:00:00
891330	765646	Письмо	761644	444258	\N	\N	1975-05-01 17:00:00
891331	765647	Письмо	440658	444258	440729	\N	1975-04-23 17:00:00
891332	765648	Письмо	440260	444258	\N	\N	1975-04-30 17:00:00
891333	765649	Письмо	440774	444258	444230	\N	1975-04-02 17:00:00
891334	765650	Письмо	443397	444258	\N	\N	1975-04-01 17:00:00
891335	765651	Письмо	761644	444258	440325,440381	\N	1975-04-02 17:00:00
891336	765652	Письмо	440814	444258	440128	\N	1975-03-31 17:00:00
891337	765653	Письмо	442129	444258	443128	\N	1975-03-24 17:00:00
891338	765654	Приглашение	442610	444258	\N	\N	1975-12-22 17:00:00
891339	765655	Приглашение	\N	\N	\N	\N	1975-12-21 17:00:00
891340	765656	Приглашение	440228	444258	\N	\N	1975-11-04 17:00:00
891341	765657	Приглашение	442610	444258	\N	\N	1975-09-29 17:00:00
891342	765658	Приглашение	\N	444258	\N	\N	1975-09-18 17:00:00
891343	765659	Приглашение	440986	444258	\N	\N	1975-07-25 17:00:00
891344	765660	Приглашение	440386	444258	\N	\N	1975-07-23 17:00:00
891345	765661	Приглашение	440697	444258	\N	\N	1975-06-23 17:00:00
891346	765662	Приглашение	442610	444258	\N	\N	1975-07-21 17:00:00
891347	765663	Приглашение	440228	444258	\N	\N	1975-05-05 17:00:00
891348	765664	Приглашение	\N	444258	\N	\N	1975-05-08 17:00:00
891349	765665	Приглашение	440660	444258	\N	\N	1975-05-04 17:00:00
891350	765666	Приглашение	441458	444258	\N	\N	1975-04-02 17:00:00
891351	765667	Приглашение	442610	444258	\N	\N	1975-04-07 17:00:00
891352	765668	Приглашение	443331	444258	\N	\N	1975-03-17 17:00:00
891353	765669	Приглашение	443764	444258	\N	\N	1975-01-15 17:00:00
891354	765670	Приглашение	440383	444258	\N	\N	1975-01-10 17:00:00
891355	765671	Отзыв	444258	\N	442396	\N	1963-10-16 17:00:00
891356	765672	План	\N	\N	443192,444257,443383,440087,444258,442990	\N	1963-11-01 17:00:00
891357	765673	Директивные указания	442990	444258	\N	\N	1964-05-07 17:00:00
891358	765674	Обоснование	442990	\N	444258	\N	1964-05-07 17:00:00
891359	765675	Отчет,Материалы	444258	\N	\N	\N	1964-06-02 17:00:00
891360	765676	Директивные указания	442990	444258	\N	\N	1964-02-18 17:00:00
891361	765677	Обоснование	442990	\N	444258	\N	1964-02-18 17:00:00
891362	765678	Обоснование	442990	\N	444258	\N	1964-01-03 17:00:00
891363	765679	Директивные указания,Черновик	442990	444258	\N	\N	1964-01-13 17:00:00
891364	765680	Программа пребывания	442990	\N	443383,444258,442990	\N	1964-08-26 17:00:00
891365	765681	Реферат (краткий)	444258	\N	\N	\N	1969-08-15 17:00:00
891366	765682	Тезисы	444258	442225	\N	\N	1971-12-20 17:00:00
891367	765683	Реферат (краткий)	444258	\N	\N	\N	1969-04-09 17:00:00
891368	765684	Реферат (краткий)	444258	\N	\N	\N	1969-05-13 17:00:00
891369	765685	Реферат (краткий)	444258	\N	\N	\N	1970-05-04 17:00:00
891370	765686	Реферат (краткий)	444258	\N	\N	\N	1970-02-26 17:00:00
891371	765687	Реферат (краткий)	444258	\N	\N	\N	1970-06-26 17:00:00
891372	765688	Список	444258	\N	\N	\N	1970-12-27 17:00:00
891373	765689	Список	444258	\N	\N	\N	1970-12-30 17:00:00
891374	765690	Реферат (краткий)	444258	\N	\N	\N	1971-05-18 17:00:00
891375	765691	Список	444258	\N	\N	\N	1971-12-17 17:00:00
891376	765692	Рецензия	444258	\N	\N	\N	1971-12-20 17:00:00
891377	765693	Статья,Черновик	761644	\N	\N	\N	1957-07-01 17:00:00
891378	765694	Материалы	444258	\N	440997	\N	1957-07-01 17:00:00
891379	765695	Программа пребывания	440104	\N	440357,444258	\N	1960-02-13 17:00:00
891380	765696	Черновик	444258	\N	442047,444209	\N	1960-03-14 17:00:00
891381	765697	Программа пребывания	440997	\N	444258	\N	\N
891382	765698	Программа пребывания	440997	\N	444258	\N	1961-04-15 17:00:00
891383	765699	\N	440997	\N	444258	\N	1962-02-01 17:00:00
891384	765700	\N	440997	\N	444258	\N	1962-02-19 17:00:00
891385	765701	Программа пребывания	440997	\N	444258	\N	1962-03-03 17:00:00
891386	765702	Программа	444258	\N	440345	\N	1962-04-10 17:00:00
891387	765703	Программа пребывания	440997	\N	444258	\N	1962-04-10 17:00:00
891388	765704	Программа пребывания	444258	\N	440696,440055,441638,440246,441381	\N	1963-01-09 17:00:00
891389	765705	Аннотация	\N	\N	444258	\N	1962-06-02 17:00:00
891390	765706	Аннотация	\N	\N	444258	\N	1962-06-02 17:00:00
891391	765707	Программа пребывания	440997	\N	440144	\N	1962-07-31 17:00:00
891392	765708	Программа пребывания	440997	\N	444258	\N	1962-12-19 17:00:00
891393	765709	Служебная записка	443981	442990	\N	\N	1970-01-04 17:00:00
891394	765710	Авторская справка	440297	\N	\N	\N	\N
891395	765711	Авторская справка	444306	\N	\N	\N	\N
891396	765712	Авторская справка	440147	\N	\N	\N	\N
891397	765713	Авторская справка	440143	\N	\N	\N	\N
891398	765714	Авторская справка	440199,440450,440284	\N	\N	\N	\N
891399	765715	Авторская справка	440051,440184,440230	\N	\N	\N	\N
891400	765716	Авторская справка	442710	\N	\N	\N	\N
891401	765717	Авторская справка	442765	\N	\N	\N	\N
891402	765718	Авторская справка	441581	\N	\N	\N	1969-12-25 17:00:00
891403	765719	Авторская справка	440063	\N	\N	\N	\N
891404	765720	Авторская справка	440087,442912	\N	\N	\N	\N
891405	765721	Авторская справка	442396	\N	\N	\N	\N
891406	765722	Авторская справка	441581	\N	\N	\N	\N
891407	765723	Авторская справка	441154	\N	\N	\N	\N
891408	765724	Авторская справка	444214	\N	\N	\N	\N
891409	765725	Авторская справка	444237	\N	\N	\N	1969-12-26 17:00:00
891410	765726	Авторская справка	444258	\N	\N	\N	\N
891411	765727	Авторская справка	444253	\N	\N	\N	\N
891412	765728	Авторская справка	440089	\N	\N	\N	\N
891413	765729	Авторская справка	440296	\N	\N	\N	\N
891414	765730	Авторская справка	444237	\N	\N	\N	1969-12-25 17:00:00
891415	765731	Авторская справка	444252	\N	\N	\N	\N
891416	765732	Авторская справка	444255	\N	\N	\N	\N
891417	765733	Авторская справка	440139	\N	\N	\N	\N
891418	765734	Авторская справка	440173	\N	\N	\N	\N
891419	765735	Авторская справка	440050	\N	\N	\N	\N
891420	765736	Авторская справка	440164	\N	\N	\N	\N
891421	765737	Авторская справка	440213	\N	\N	\N	\N
891422	765738	Авторская справка	440232	\N	\N	\N	\N
891423	765739	Авторская справка	440232	\N	\N	\N	\N
891424	765740	Авторская справка	440370	\N	\N	\N	\N
891425	765741	Авторская справка	440274,441892	\N	\N	\N	\N
891426	765742	Авторская справка	442301	\N	\N	\N	\N
891427	765743	Авторская справка	440202	\N	\N	\N	\N
891428	765744	Авторская справка	442342	\N	\N	\N	\N
891429	765745	Авторская справка	440066,440189,441878	\N	\N	\N	\N
891430	765746	Авторская справка	440316	\N	\N	\N	\N
891431	765747	Авторская справка	440479	\N	\N	\N	\N
891432	765748	Авторская справка	443321,440251,440275,440291,440293,440329	\N	\N	\N	\N
891433	765749	Авторская справка	440142	\N	\N	\N	\N
891434	765750	Авторская справка	444271	\N	\N	\N	\N
891435	765751	Авторская справка	440325	\N	\N	\N	\N
891436	765752	Авторская справка	440377	\N	\N	\N	\N
891437	765753	Авторская справка	440225	\N	\N	\N	\N
891438	765754	Авторская справка	440031,440052	\N	\N	\N	\N
891439	765755	Авторская справка	444209	\N	\N	\N	\N
891440	765756	Авторская справка	444321	\N	\N	\N	\N
891441	765757	Авторская справка	440187	\N	\N	\N	\N
891442	765758	Авторская справка	440126	\N	\N	\N	\N
891443	765759	Авторская справка	440243	\N	\N	\N	\N
891444	765760	Авторская справка	440165	\N	\N	\N	\N
891445	765761	Авторская справка	440156	\N	\N	\N	\N
891446	765762	Авторская справка	440245	\N	\N	\N	\N
891447	765763	Авторская справка	440116	\N	\N	\N	\N
891448	765764	Авторская справка	440059	\N	\N	\N	\N
891449	765765	Авторская справка	440036	\N	\N	\N	\N
891450	765766	Авторская справка	440079	\N	\N	\N	\N
891451	765767	Авторская справка	440114	\N	\N	\N	\N
891452	765768	Авторская справка	440043	\N	\N	\N	\N
891453	765769	Авторская справка	442301,443977	\N	\N	\N	\N
891454	765770	Авторская справка	440315	\N	\N	\N	\N
891455	765771	Авторская справка	440263	\N	\N	\N	\N
891456	765772	Авторская справка	440337	\N	\N	\N	\N
891457	765773	Авторская справка	444230	\N	\N	\N	\N
891458	765774	Авторская справка	440310	\N	\N	\N	\N
891459	765775	Авторская справка	442303	\N	\N	\N	\N
891460	765776	Авторская справка	440320	\N	\N	\N	\N
891461	765777	Авторская справка	444017,440376	\N	\N	\N	\N
891462	765778	Авторская справка	440174,440230,440353	\N	\N	\N	\N
891463	765779	Авторская справка	440041,440206,440450,761598	\N	\N	\N	\N
891464	765780	Авторская справка	441879,440661,440331,440335	\N	\N	\N	\N
891465	765781	Авторская справка	440406	\N	\N	\N	\N
891466	765782	Авторская справка	440369	\N	\N	\N	\N
891467	765783	Авторская справка	442600	\N	\N	\N	\N
891468	765784	Авторская справка	440223	\N	\N	\N	\N
891469	765785	Авторская справка	440084,440159,440160,440234,440287	\N	\N	\N	\N
891470	765786	Авторская справка	440753,441150	\N	\N	\N	\N
